experiment_name,start_time,backend,batch_size,centers_size_gb,components_size_gb,cuml_accel_active,cuml_accel_error,cuml_accel_install_called,dataset,device,effective_batch_size,explained_variance_pct,inertia,inp,input_dims,input_dims_to_kmeans,input_n_components,input_n_components_to_umap,input_size_gb,k,kmeans_minutes,kmeans_purity,kmeans_seconds,labels_size_gb,layer_num,max_iter,mem_input_gb,mem_output_gb,mem_total_gb,memory_estimate_input_size_gb,memory_estimate_output_size_gb,memory_estimate_total_gb,metric,min_dist,n_components,n_features,n_neighbors,n_samples,nmi,original_pca_n_components_before_slice,out,out_dir,output_size_gb,pc1_pc2_cum_variance_pct,pc1_variance_pct,pc2_variance_pct,pca2d_seconds,pca_components_size_gb,pca_explained_variance_pct,pca_input_size_gb,pca_output_size_gb,pca_path,pca_seconds,pca_total_gpu_gb,precision,purity,random_state,reduction_type,save_every,silhouette_2d,silhouette_2d_euclidean,skipped_n_components,source_path,split,total_gb,total_gpu_gb,umap_duration_seconds,umap_metric,umap_minutes,umap_n_neighbors,umap_seconds,umap_source_reduction_type,zca_components_size_gb,zca_explained_variance_pct,zca_input_size_gb,zca_output_size_gb,zca_seconds,zca_total_gpu_gb
kmeans,2025-06-04 05:34:58.808,gpu,,2.2351741790771484e-08,,,,,,,,,6852412.0,,2,,,,0.004098951816558838,3,0.0026619459667320674,,0.15971675800392404,0.002049475908279419,11,300,,,,,,,,,,,,,0.000527338303400881,,,,,,,,,,,,,,,,,0.34763120010469833,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:34:30.514,,,,,,,,snli,,,,,,5,,5,,,,,,,,11,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_5_layer11.parquet,,,,,,pca,,,,,,,,,,,,,8.616307841002708,,,,,,,
kmeans,2025-06-04 05:33:51.946,gpu,,2.2351741790771484e-08,,,,,,,,,7810643.0,,2,,,,0.004098951816558838,3,0.010421791400100725,,0.6253074840060435,0.002049475908279419,11,300,,,,,,,,,,,,,0.0017426444810481046,,,,,,,,,,,,,,,,,0.3568959124023906,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:33:25.892,,,,,,,,snli,,,,,,5,,5,,,,,,,,11,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_5_layer11.parquet,,,,,,pca,,,,,,,,,,,,,5.303206178010441,,,,,,,
pca,2025-06-04 05:32:48.093,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_11.parquet,,,,,,,,,,,11,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_11/snli_5_layer11.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,4.291534423828125e-05,89.14838409423828,4.721992492675781,0.010247379541397095,1.0144779559923336,4.732282787561417
pca,2025-06-04 05:32:43.774,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_11.parquet,,,,,,,,,,,11,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_11/snli_5_layer11.parquet,,,,,,,4.291534423828125e-05,89.27307891845703,4.721992492675781,0.010247379541397095,,1.1256133989954833,4.732282787561417,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:30:09.797,gpu,,2.2351741790771484e-08,,,,,,,,,265259106304.0,,2,,,,0.004098951816558838,3,0.017337472849855356,,1.0402483709913213,0.002049475908279419,11,300,,,,,,,,,,,,,9.800736725654001e-06,,,,,,,,,,,,,,,,,0.3342112725210487,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:29:08.744,,,,,,,,snli,,,,,,1,,1,,,,,,,,11,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/zca_snli_1_layer11.parquet,,,,,,zca,,,,,,,,,,,,,41.469915736000985,,,,,,,
kmeans,2025-06-04 05:28:31.068,gpu,,2.2351741790771484e-08,,,,,,,,,9829643264.0,,2,,,,0.004098951816558838,3,0.005693579066428356,,0.34161474398570135,0.002049475908279419,11,300,,,,,,,,,,,,,4.232941088892931e-06,,,,,,,,,,,,,,,,,0.3334005874740072,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:28:02.128,,,,,,,,snli,,,,,,1,,1,,,,,,,,11,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/zca_snli_1_layer11.parquet,,,,,,zca,,,,,,,,,,,,,9.642763445997844,,,,,,,
kmeans,2025-06-04 05:27:24.135,gpu,,2.2351741790771484e-08,,,,,,,,,21568744.0,,2,,,,0.004098951816558838,3,0.004333101433682411,,0.25998608602094464,0.002049475908279419,11,300,,,,,,,,,,,,,5.993264756507713e-06,,,,,,,,,,,,,,,,,0.3337659410490192,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:26:47.971,,,,,,,,snli,,,,,,1,,1,,,,,,,,11,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_1_layer11.parquet,,,,,,pca,,,,,,,,,,,,,16.50027371000033,,,,,,,
kmeans,2025-06-04 05:26:11.125,gpu,,2.2351741790771484e-08,,,,,,,,,370999164928.0,,2,,,,0.004098951816558838,3,0.0053264901003179455,,0.3195894060190767,0.002049475908279419,11,300,,,,,,,,,,,,,3.461936407343736e-06,,,,,,,,,,,,,,,,,0.333689598510957,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:25:10.341,,,,,,,,snli,,,,,,1,,1,,,,,,,,11,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_1_layer11.parquet,,,,,,pca,,,,,,,,,,,,,41.63948268000968,,,,,,,
kmeans,2025-06-04 05:24:33.344,gpu,,2.2351741790771484e-08,,,,,,,,,18213510.0,,2,,,,0.004098951816558838,3,0.002892834933300037,,0.17357009599800222,0.002049475908279419,11,300,,,,,,,,,,,,,4.755641854085422e-06,,,,,,,,,,,,,,,,,0.33426034986694586,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:24:05.449,,,,,,,,snli,,,,,,1,,1,,,,,,,,11,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_1_layer11.parquet,,,,,,pca,,,,,,,,,,,,,8.569763545005117,,,,,,,
kmeans,2025-06-04 05:23:28.770,gpu,,2.2351741790771484e-08,,,,,,,,,25329940480.0,,2,,,,0.004098951816558838,3,0.0043138345499755815,,0.2588300729985349,0.002049475908279419,11,300,,,,,,,,,,,,,9.1208192286041e-06,,,,,,,,,,,,,,,,,0.3334296703456499,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:22:59.415,,,,,,,,snli,,,,,,1,,1,,,,,,,,11,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_11,,,,,,,,,,data/snli/experiments/pca/layer_11/pca_snli_1_layer11.parquet,,,,,,pca,,,,,,,,,,,,,9.569113411998842,,,,,,,
pca,2025-06-04 05:22:43.442,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_11.parquet,,,,,,,,,,,11,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_11/snli_1_layer11.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,8.58306884765625e-06,74.03252410888672,4.721992492675781,0.002049475908279419,1.0611892500019167,4.724050551652908
pca,2025-06-04 05:22:40.972,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_11.parquet,,,,,,,,,,,11,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_11/snli_1_layer11.parquet,,,,,,,8.58306884765625e-06,74.42605590820312,4.721992492675781,0.002049475908279419,,1.108435901987832,4.724050551652908,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:20:09.429,gpu,,2.2351741790771484e-08,,,,,,,,,2191356.0,,2,,,,0.004098951816558838,3,0.004467163333417071,,0.2680298000050243,0.002049475908279419,10,300,,,,,,,,,,,,,0.0001752247024219852,,,,,,,,,,,,,,,,,0.3401968910410214,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:19:30.375,,,,,,,,snli,,,,,,50,,50,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/zca_snli_50_layer10.parquet,,,,,,zca,,,,,,,,,,,,,19.467954716994427,,,,,,,
kmeans,2025-06-04 05:18:53.822,gpu,,2.2351741790771484e-08,,,,,,,,,3588965.25,,2,,,,0.004098951816558838,3,0.0038134409667691218,,0.2288064580061473,0.002049475908279419,10,300,,,,,,,,,,,,,0.00017048659876848525,,,,,,,,,,,,,,,,,0.33942074190405563,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:18:20.783,,,,,,,,snli,,,,,,50,,50,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/zca_snli_50_layer10.parquet,,,,,,zca,,,,,,,,,,,,,13.604585141001735,,,,,,,
kmeans,2025-06-04 05:17:44.454,gpu,,2.2351741790771484e-08,,,,,,,,,2414811.75,,2,,,,0.004098951816558838,3,0.0030289834665988263,,0.18173900799592957,0.002049475908279419,10,300,,,,,,,,,,,,,6.899390088069319e-05,,,,,,,,,,,,,,,,,0.336014410562899,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:17:08.265,,,,,,,,snli,,,,,,50,,50,,,,,,,,10,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_50_layer10.parquet,,,,,,pca,,,,,,,,,,,,,16.701373818999855,,,,,,,
kmeans,2025-06-04 05:16:31.351,gpu,,2.2351741790771484e-08,,,,,,,,,2804226.5,,2,,,,0.004098951816558838,3,0.003040871967095882,,0.1824523180257529,0.002049475908279419,10,300,,,,,,,,,,,,,6.421847440063278e-05,,,,,,,,,,,,,,,,,0.33589989675580567,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:15:49.741,,,,,,,,snli,,,,,,50,,50,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_50_layer10.parquet,,,,,,pca,,,,,,,,,,,,,22.055129142012447,,,,,,,
kmeans,2025-06-04 05:15:12.742,gpu,,2.2351741790771484e-08,,,,,,,,,4331367.0,,2,,,,0.004098951816558838,3,0.0023252871003933253,,0.1395172260235995,0.002049475908279419,10,300,,,,,,,,,,,,,4.485286992556653e-05,,,,,,,,,,,,,,,,,0.3354763774375082,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:14:42.100,,,,,,,,snli,,,,,,50,,50,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_50_layer10.parquet,,,,,,pca,,,,,,,,,,,,,11.075725529983174,,,,,,,
kmeans,2025-06-04 05:14:05.536,gpu,,2.2351741790771484e-08,,,,,,,,,5383971.5,,2,,,,0.004098951816558838,3,0.0025489001665846443,,0.15293400999507867,0.002049475908279419,10,300,,,,,,,,,,,,,7.07994667940533e-05,,,,,,,,,,,,,,,,,0.33598714537073393,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:13:32.838,,,,,,,,snli,,,,,,50,,50,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_50_layer10.parquet,,,,,,pca,,,,,,,,,,,,,12.51542300498113,,,,,,,
pca,2025-06-04 05:13:16.288,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_10/snli_50_layer10.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,0.0004291534423828125,78.65314483642578,4.721992492675781,0.10247379541397095,1.0961560310097411,4.824895441532135
pca,2025-06-04 05:13:12.913,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,50,2304,,550152,,,data/snli/experiments/pca/layer_10/snli_50_layer10.parquet,,,,,,,0.0004291534423828125,78.78083801269531,4.721992492675781,0.10247379541397095,,1.2634897420066409,4.824895441532135,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:11:28.551,gpu,,2.2351741790771484e-08,,,,,,,,,8117766.0,,2,,,,0.004098951816558838,3,0.002633866333538511,,0.15803198001231067,0.002049475908279419,10,300,,,,,,,,,,,,,0.004791278707287799,,,,,,,,,,,,,,,,,0.37069937035582895,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:10:51.716,,,,,,,,snli,,,,,,5,,5,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/zca_snli_5_layer10.parquet,,,,,,zca,,,,,,,,,,,,,17.603221761004534,,,,,,,
kmeans,2025-06-04 05:10:15.194,gpu,,2.2351741790771484e-08,,,,,,,,,6985974.0,,2,,,,0.004098951816558838,3,0.003059595566689192,,0.18357573400135152,0.002049475908279419,10,300,,,,,,,,,,,,,0.0024811113318908462,,,,,,,,,,,,,,,,,0.3579210836277974,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:09:51.539,,,,,,,,snli,,,,,,5,,5,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/zca_snli_5_layer10.parquet,,,,,,zca,,,,,,,,,,,,,4.861365506018046,,,,,,,
kmeans,2025-06-04 05:09:14.657,gpu,,2.2351741790771484e-08,,,,,,,,,8454027.0,,2,,,,0.004098951816558838,3,0.0035875712002355915,,0.2152542720141355,0.002049475908279419,10,300,,,,,,,,,,,,,0.0007484195077078479,,,,,,,,,,,,,,,,,0.3483891724468874,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:08:39.613,,,,,,,,snli,,,,,,5,,5,,,,,,,,10,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_5_layer10.parquet,,,,,,pca,,,,,,,,,,,,,15.876413677004166,,,,,,,
kmeans,2025-06-04 05:08:02.717,gpu,,2.2351741790771484e-08,,,,,,,,,8453648.0,,2,,,,0.004098951816558838,3,0.0025141330498930376,,0.15084798299358226,0.002049475908279419,10,300,,,,,,,,,,,,,0.00021098022300943093,,,,,,,,,,,,,,,,,0.3407476479227559,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:07:26.287,,,,,,,,snli,,,,,,5,,5,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_5_layer10.parquet,,,,,,pca,,,,,,,,,,,,,17.513876014010748,,,,,,,
kmeans,2025-06-04 05:06:49.974,gpu,,2.2351741790771484e-08,,,,,,,,,7841394.5,,2,,,,0.004098951816558838,3,0.003473709616810083,,0.208422577008605,0.002049475908279419,10,300,,,,,,,,,,,,,0.0005980018661018709,,,,,,,,,,,,,,,,,0.34753486309238174,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:06:22.213,,,,,,,,snli,,,,,,5,,5,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_5_layer10.parquet,,,,,,pca,,,,,,,,,,,,,8.8115626660001,,,,,,,
kmeans,2025-06-04 05:05:45.203,gpu,,2.2351741790771484e-08,,,,,,,,,7225744.0,,2,,,,0.004098951816558838,3,0.004991500516674326,,0.29949003100045957,0.002049475908279419,10,300,,,,,,,,,,,,,0.0009108177179788153,,,,,,,,,,,,,,,,,0.3470659017871425,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:05:20.650,,,,,,,,snli,,,,,,5,,5,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_5_layer10.parquet,,,,,,pca,,,,,,,,,,,,,4.8994454909989145,,,,,,,
pca,2025-06-04 05:05:05.182,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_10/snli_5_layer10.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,4.291534423828125e-05,57.663761138916016,4.721992492675781,0.010247379541397095,0.9768344759941101,4.732282787561417
pca,2025-06-04 05:05:02.725,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,5,2304,,550152,,,data/snli/experiments/pca/layer_10/snli_5_layer10.parquet,,,,,,,4.291534423828125e-05,57.71940231323242,4.721992492675781,0.010247379541397095,,1.1371301870094612,4.732282787561417,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 05:03:18.042,gpu,,2.2351741790771484e-08,,,,,,,,,61728380.0,,2,,,,0.004098951816558838,3,0.003122858066732685,,0.1873714840039611,0.002049475908279419,10,300,,,,,,,,,,,,,2.412634207437067e-05,,,,,,,,,,,,,,,,,0.3355254547834053,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:02:26.646,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/zca_snli_1_layer10.parquet,,,,,,zca,,,,,,,,,,,,,32.183920398994815,,,,,,,
kmeans,2025-06-04 05:01:50.008,gpu,,2.2351741790771484e-08,,,,,,,,,3491483648.0,,2,,,,0.004098951816558838,3,0.003977938200114295,,0.2386762920068577,0.002049475908279419,10,300,,,,,,,,,,,,,8.434285805034784e-05,,,,,,,,,,,,,,,,,0.33458389681397144,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:01:21.966,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/zca_snli_1_layer10.parquet,,,,,,zca,,,,,,,,,,,,,9.010413998999866,,,,,,,
kmeans,2025-06-04 05:00:44.654,gpu,,2.2351741790771484e-08,,,,,,,,,21634950.0,,2,,,,0.004098951816558838,3,0.0062470058498244425,,0.37482035098946653,0.002049475908279419,10,300,,,,,,,,,,,,,6.022179904326316e-06,,,,,,,,,,,,,,,,,0.3343603222382178,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 05:00:09.216,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,16.233497501001693,,,,,,,
kmeans,2025-06-04 04:59:32.212,gpu,,2.2351741790771484e-08,,,,,,,,,166859888.0,,2,,,,0.004098951816558838,3,0.006608976300049108,,0.39653857800294645,0.002049475908279419,10,300,,,,,,,,,,,,,3.69901585727699e-05,,,,,,,,,,,,,,,,,0.3358035597434891,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:58:41.151,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,32.192545224999776,,,,,,,
kmeans,2025-06-04 04:58:03.940,gpu,,2.2351741790771484e-08,,,,,,,,,18123480.0,,2,,,,0.004098951816558838,3,0.003331020833381141,,0.19986125000286847,0.002049475908279419,10,300,,,,,,,,,,,,,1.1785497138848432e-05,,,,,,,,,,,,,,,,,0.3346420625572569,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:57:36.075,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,8.595119463017909,,,,,,,
kmeans,2025-06-04 04:56:59.261,gpu,,2.2351741790771484e-08,,,,,,,,,200680496.0,,2,,,,0.004098951816558838,3,0.0037811972831453505,,0.22687183698872104,0.002049475908279419,10,300,,,,,,,,,,,,,1.996564290667539e-05,,,,,,,,,,,,,,,,,0.3338840902150678,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:56:31.432,,,,,,,,snli,,,,,,1,,1,,,,,,,,10,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_10,,,,,,,,,,data/snli/experiments/pca/layer_10/pca_snli_1_layer10.parquet,,,,,,pca,,,,,,,,,,,,,8.521674181014532,,,,,,,
pca,2025-06-04 04:56:15.861,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_10/snli_1_layer10.parquet,,,,,,,,,,,,,,fp32,,,,,,,,,,,,,,,,,,8.58306884765625e-06,37.62503433227539,4.721992492675781,0.002049475908279419,0.9883644189976621,4.724050551652908
pca,2025-06-04 04:56:13.529,,10000,,,,,,snli,,10000,,,data/snli/embeddings/embeddings_snli_layer_10.parquet,,,,,,,,,,,10,,,,,,,,,,1,2304,,550152,,,data/snli/experiments/pca/layer_10/snli_1_layer10.parquet,,,,,,,8.58306884765625e-06,36.74711608886719,4.721992492675781,0.002049475908279419,,1.0912764579989016,4.724050551652908,fp32,,,,,,,,,,,,,,,,,,,,,,,
kmeans,2025-06-04 04:54:29.329,gpu,,2.2351741790771484e-08,,,,,,,,,3922993.0,,2,,,,0.004098951816558838,3,0.004050090083425554,,0.24300540500553325,0.002049475908279419,9,300,,,,,,,,,,,,,8.20235249599585e-05,,,,,,,,,,,,,,,,,0.3365578967267228,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:53:50.905,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_50_layer9.parquet,,,,,,zca,,,,,,,,,,,,,18.673667688010028,,,,,,,
kmeans,2025-06-04 04:53:14.388,gpu,,2.2351741790771484e-08,,,,,,,,,3252440.0,,2,,,,0.004098951816558838,3,0.002525612699779837,,0.15153676198679022,0.002049475908279419,9,300,,,,,,,,,,,,,3.039369715132955e-05,,,,,,,,,,,,,,,,,0.33528006805391963,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:52:42.247,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/zca_snli_50_layer9.parquet,,,,,,zca,,,,,,,,,,,,,12.389974406018155,,,,,,,
kmeans,2025-06-04 04:52:05.487,gpu,,2.2351741790771484e-08,,,,,,,,,2097475.75,,2,,,,0.004098951816558838,3,0.0015842636499049452,,0.09505581899429671,0.002049475908279419,9,300,,,,,,,,,,,,,6.397982743989974e-05,,,,,,,,,,,,,,,,,0.335892626037895,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:51:28.726,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,manhattan,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,16.936635454010684,,,,,,,
kmeans,2025-06-04 04:50:51.810,gpu,,2.2351741790771484e-08,,,,,,,,,2731170.5,,2,,,,0.004098951816558838,3,0.0025751103996299205,,0.15450662397779524,0.002049475908279419,9,300,,,,,,,,,,,,,6.467782430526484e-05,,,,,,,,,,,,,,,,,0.33591443819162703,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:50:13.345,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,100,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,19.12205946899485,,,,,,,
kmeans,2025-06-04 04:49:37.105,gpu,,2.2351741790771484e-08,,,,,,,,,3555788.25,,2,,,,0.004098951816558838,3,0.002674172366581236,,0.16045034199487418,0.002049475908279419,9,300,,,,,,,,,,,,,6.675745583641336e-05,,,,,,,,,,,,,,,,,0.33594533874274746,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:49:07.480,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,manhattan,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,10.103631028003292,,,,,,,
kmeans,2025-06-04 04:48:31.130,gpu,,2.2351741790771484e-08,,,,,,,,,3665430.75,,2,,,,0.004098951816558838,3,0.0016048257666019103,,0.09628954599611461,0.002049475908279419,9,300,,,,,,,,,,,,,6.17385807068958e-05,,,,,,,,,,,,,,,,,0.3359235265890154,42,umap,,,,,,,0.006148450076580048,,,,,,,,,,,,,
umap,2025-06-04 04:47:59.153,,,,,,,,snli,,,,,,50,,50,,,,,,,,9,,,,,,,,euclidean,0.1,,,15,,,,,data/snli/experiments/umap/layer_9,,,,,,,,,,data/snli/experiments/pca/layer_9/pca_snli_50_layer9.parquet,,,,,,pca,,,,,,,,,,,,,12.169655908015557,,,,,,,
